kapanewon,sektor_usaha,skala_usaha,omset_per_bulan,tenaga_kerja_total,tenaga_kerja_laki,tenaga_kerja_perempuan,punya_whatsapp,punya_instagram,punya_website,digital_score,is_go_online
Depok,Perdagangan,Mikro_Lv1,3850702,1,1,0,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,2497832,1,1,0,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv2,8312774,6,3,3,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,4899373,3,2,1,0,0,0,0,0
Kalasan,Agribisnis,Mikro_Lv1,4614316,1,1,0,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,4482077,4,2,2,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,4465470,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,3992404,1,0,1,1,0,0,1,0
Depok,Agribisnis,Mikro_Lv1,2573240,3,2,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,2197645,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv2,9552976,3,2,1,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,1707289,1,0,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4831202,4,2,2,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,1039083,1,1,0,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,2439553,2,1,1,0,0,0,0,0
Kalasan,Agribisnis,Mikro_Lv1,2064527,4,2,2,1,0,0,1,0
Prambanan,Agribisnis,Mikro_Lv1,2938030,3,1,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2034818,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,2147306,3,2,1,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,4167000,1,1,0,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,3366601,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3224718,4,2,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,4777226,3,2,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,2689545,4,2,2,1,1,0,2,1
Ngaglik,Perdagangan,Mikro_Lv1,2935678,1,1,0,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,937747,4,2,2,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,3380416,3,2,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,1881756,3,1,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4889974,2,1,1,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,4920273,1,1,0,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,795151,3,1,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,1254751,1,1,0,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv3,15397617,7,4,3,1,1,0,2,1
Pakem,Perdagangan,Mikro_Lv1,1955186,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4380221,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,1073467,3,2,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,810605,4,2,2,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv1,3996438,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1278074,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,2475207,3,1,2,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,1037288,4,2,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,3149738,1,1,0,0,0,0,0,0
Tempel,Jasa,Mikro_Lv4,25319109,13,7,6,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,3721930,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,1924010,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4418771,1,1,0,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,622793,1,1,0,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1958799,4,2,2,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,793619,3,1,2,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv2,9105726,4,2,2,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,4622816,4,2,2,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv1,1774182,4,2,2,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,4602345,4,2,2,0,0,0,0,0
Turi,Agribisnis,Mikro_Lv1,1312071,1,1,0,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4610833,3,2,1,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,1989416,2,1,1,1,1,1,3,1
Godean,Perdagangan,Mikro_Lv1,1415388,4,2,2,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv1,2920161,4,2,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,3829853,3,2,1,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,4683909,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,3778665,3,2,1,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,4773436,3,1,2,1,0,0,1,0
Minggir,Perdagangan,Mikro_Lv1,4239737,3,2,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,3462825,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,4780473,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1603523,2,1,1,1,1,0,2,1
Berbah,Jasa,Mikro_Lv1,807672,1,1,0,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,3717653,2,1,1,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv1,2811418,3,2,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,4562390,3,2,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,3370760,4,2,2,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,3005162,1,1,0,0,0,0,0,0
Tempel,Agribisnis,Mikro_Lv1,1894838,1,0,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4375351,1,0,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,2398764,3,2,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,4142753,1,1,0,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv1,4749813,1,0,1,1,1,0,2,1
Berbah,Perdagangan,Mikro_Lv2,7898506,3,2,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,3028965,2,1,1,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,4420121,3,2,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,1837194,3,2,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2984771,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,664033,4,2,2,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,1639261,2,1,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv2,7748932,5,3,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,4891532,4,2,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,1216615,2,1,1,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,4952757,2,1,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,3491270,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,4600820,3,2,1,0,0,0,0,0
Ngemplak,Agribisnis,Mikro_Lv1,1796819,1,1,0,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3436263,1,1,0,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,1792595,1,1,0,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,1593544,1,1,0,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4673158,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2503111,2,1,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,1505912,4,2,2,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,4027231,1,1,0,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,1656323,2,1,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,1293941,1,0,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,3190089,1,1,0,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3832055,2,1,1,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,1702802,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1829780,1,1,0,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,916893,2,1,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,2740510,4,2,2,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,1390199,3,2,1,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv2,7434397,4,2,2,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,2060393,1,1,0,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,2528846,2,1,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,4345047,2,1,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,2537050,1,1,0,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1904577,3,2,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,4687358,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,1592745,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,765066,3,2,1,1,0,0,1,0
Turi,Jasa,Mikro_Lv1,1338152,2,1,1,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,1903998,3,1,2,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,895268,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,4693000,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,2432918,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2009156,1,1,0,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,1754847,1,1,0,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,845277,4,2,2,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,2064967,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv2,8247897,5,2,3,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3790110,4,2,2,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,913851,1,0,1,1,0,0,1,0
Mlati,Agribisnis,Mikro_Lv1,1273699,1,1,0,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,4547377,4,2,2,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv2,7873760,5,3,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1538246,4,2,2,1,1,1,3,1
Seyegan,Perdagangan,Mikro_Lv1,3631712,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,4893189,3,1,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,2800670,1,1,0,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,2673113,2,1,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3750241,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,4187483,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,619618,4,2,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv3,19895435,7,4,3,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,3210499,2,1,1,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,1072450,3,2,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,1091145,3,2,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,4044622,4,2,2,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv1,3182070,4,2,2,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,2983493,2,1,1,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,4726539,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,2565512,1,1,0,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,3125660,3,2,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,2416111,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4772199,4,2,2,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv2,5083417,3,2,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,2855674,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2720257,3,2,1,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,1603765,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,2259718,4,2,2,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,2514755,3,2,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,638973,3,2,1,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,2635048,3,2,1,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv1,4638775,2,1,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,3369297,2,1,1,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,2376355,3,1,2,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,3952665,2,1,1,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,4532744,1,0,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4145600,4,2,2,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv1,1564404,4,2,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,2282284,4,2,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,3690809,3,2,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,3063238,1,1,0,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4257667,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3402934,1,1,0,1,0,0,1,0
Tempel,Agribisnis,Mikro_Lv1,4834037,4,2,2,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv1,1275872,4,2,2,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,3382597,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,1989283,1,1,0,1,1,0,2,1
Turi,Jasa,Mikro_Lv1,537539,1,1,0,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,4651515,1,1,0,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,2644079,4,2,2,1,1,0,2,1
Moyudan,Perdagangan,Mikro_Lv1,4068677,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv2,9110703,1,0,1,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,2701547,2,1,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,3172822,2,1,1,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,1017555,2,1,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,4312678,2,1,1,1,1,0,2,1
Kalasan,Perdagangan,Mikro_Lv1,4669604,2,1,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,3229803,4,2,2,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,2374333,4,2,2,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,913725,4,2,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,2213910,1,1,0,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3779103,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,3982099,3,1,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3721442,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv2,6618850,5,2,3,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,1793893,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,888145,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3334229,1,0,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,625300,3,2,1,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv1,2612675,3,1,2,1,0,0,1,0
Seyegan,Agribisnis,Mikro_Lv1,3347843,4,2,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3638550,2,1,1,1,0,0,1,0
Pakem,Jasa,Mikro_Lv1,1486726,3,2,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,3753424,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3781450,1,0,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4610363,2,1,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv2,8079235,6,3,3,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,3430291,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv2,7764522,5,3,2,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,1220603,1,1,0,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv2,8764139,5,2,3,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,3252460,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,1391450,2,1,1,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,3200470,1,1,0,0,0,0,0,0
Tempel,Agribisnis,Mikro_Lv1,1611509,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1509484,3,1,2,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv2,5044777,2,1,1,1,1,0,2,1
Mlati,Agribisnis,Mikro_Lv1,1773986,3,1,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,3767290,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4314582,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4121552,1,0,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,1088877,1,0,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,4485941,1,1,0,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv4,36177902,6,3,3,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,1514940,2,1,1,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv1,4721943,3,1,2,1,1,0,2,1
Kalasan,Jasa,Mikro_Lv1,4255138,3,2,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,843161,1,1,0,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,3499668,3,2,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1028052,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1639037,1,0,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,2390881,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3083417,3,2,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,1092747,2,1,1,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,1327314,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1984678,4,2,2,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,2086536,1,1,0,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,2438266,3,2,1,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,2003446,2,1,1,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,570719,4,2,2,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,3710465,2,1,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,812512,2,1,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2735182,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,4432456,4,2,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,2493783,1,1,0,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv1,4122216,4,2,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,4649797,3,1,2,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,2603645,3,1,2,1,1,0,2,1
Kalasan,Jasa,Mikro_Lv2,7687772,5,2,3,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,4294479,3,2,1,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,2674774,2,1,1,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,1965794,3,2,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,2986114,2,1,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2319710,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,609615,3,1,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1132152,1,0,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,537339,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2104817,1,0,1,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,2125569,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3617164,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3795540,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv2,9706403,3,2,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,2598958,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv2,8706338,4,2,2,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,801806,3,1,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv2,5137733,6,3,3,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,2331839,1,1,0,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2892210,3,2,1,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,3744286,1,1,0,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,1916540,3,2,1,0,0,0,0,0
Kalasan,Agribisnis,Mikro_Lv1,2499926,3,2,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,1407495,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4017287,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,4814077,3,1,2,1,0,0,1,0
Depok,Agribisnis,Mikro_Lv1,1943480,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1750313,3,2,1,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,1369528,4,2,2,1,1,0,2,1
Seyegan,Perdagangan,Mikro_Lv1,4294274,4,2,2,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,2713734,1,1,0,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,2710514,1,1,0,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,1672056,1,1,0,1,0,0,1,0
Mlati,Agribisnis,Mikro_Lv1,1991380,4,2,2,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,1505003,1,0,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,705705,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,2096744,1,0,1,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv1,2375661,1,0,1,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,1489950,3,2,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4629069,1,1,0,0,0,0,0,0
Turi,Agribisnis,Mikro_Lv1,1360210,3,2,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,2583761,1,0,1,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,3949014,4,2,2,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,2043128,3,2,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,3918461,2,1,1,0,0,0,0,0
Ngemplak,Agribisnis,Mikro_Lv1,3319392,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,595642,2,1,1,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,2703098,4,2,2,1,0,0,1,0
Ngemplak,Agribisnis,Mikro_Lv2,7155267,6,3,3,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,3283846,1,1,0,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,3501978,4,2,2,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,1679246,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1616475,3,2,1,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv2,8975708,4,2,2,0,0,0,0,0
Minggir,Agribisnis,Mikro_Lv1,4908585,4,2,2,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,1202959,3,2,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,4082248,4,2,2,1,0,0,1,0
Depok,Agribisnis,Mikro_Lv1,2375436,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,944403,2,1,1,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv1,4651615,1,1,0,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1980464,3,1,2,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,4253780,1,1,0,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,2212412,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv5,77579473,7,4,3,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,2403391,3,1,2,1,0,0,1,0
Turi,Jasa,Mikro_Lv1,4288368,4,2,2,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv1,1993950,1,1,0,1,0,0,1,0
Prambanan,Jasa,Mikro_Lv1,891742,2,1,1,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv1,1059498,4,2,2,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,4486987,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,1084498,3,1,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4483191,2,1,1,1,1,0,2,1
Seyegan,Perdagangan,Mikro_Lv1,3373137,1,1,0,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,827605,3,1,2,1,1,0,2,1
Pakem,Jasa,Mikro_Lv1,4655644,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4007565,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4182340,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,4857027,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4471821,2,1,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,2142948,3,1,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2728872,2,1,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,4120400,2,1,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,2259069,3,1,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,1551048,3,1,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2212737,2,1,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,3946384,1,1,0,1,0,0,1,0
Seyegan,Perdagangan,Mikro_Lv1,756653,1,0,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv2,7505128,6,3,3,0,0,0,0,0
Pakem,Agribisnis,Mikro_Lv1,3519652,1,1,0,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,4060179,3,2,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,4842887,4,2,2,1,0,0,1,0
