kapanewon,sektor_usaha,skala_usaha,omset_per_bulan,tenaga_kerja_total,tenaga_kerja_laki,tenaga_kerja_perempuan,punya_whatsapp,punya_instagram,punya_website,digital_score,is_go_online
Berbah,Perdagangan,Mikro_Lv1,2098958,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv2,8706338,4,2,2,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,301806,3,1,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv2,5137733,6,3,3,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,1831839,1,1,0,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2392210,3,2,1,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,3244286,1,1,0,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,4690389,1,0,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,1999926,3,2,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,907495,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3517287,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,4314077,3,1,2,1,0,0,1,0
Depok,Agribisnis,Mikro_Lv1,4906926,1,1,0,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,3151514,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2911577,1,1,0,0,0,0,0,0
Seyegan,Agribisnis,Mikro_Lv1,3725312,3,1,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2971047,4,2,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,2905319,1,1,0,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,1744880,1,0,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,3081179,2,1,1,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,4678273,1,1,0,0,0,0,0,0
Tempel,Jasa,Mikro_Lv4,34393611,7,3,4,1,1,0,2,1
Cangkringan,Perdagangan,Mikro_Lv1,4550774,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3862704,3,2,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,1998235,2,1,1,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,1729543,2,1,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,1689571,1,1,0,1,1,0,2,1
Pakem,Perdagangan,Mikro_Lv1,3400432,1,1,0,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,3698387,1,0,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,3449014,4,2,2,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,1543128,3,2,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,4675437,2,1,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,2215311,4,2,2,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv3,20769245,7,3,4,1,1,0,2,1
Prambanan,Jasa,Mikro_Lv1,2203098,4,2,2,1,0,0,1,0
Ngemplak,Agribisnis,Mikro_Lv2,7155267,6,3,3,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,2783846,1,1,0,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,3001978,4,2,2,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,1179246,4,2,2,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,1338228,4,2,2,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,183172,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4576187,2,1,1,0,0,0,0,0
Moyudan,Agribisnis,Mikro_Lv1,4944869,3,2,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,2362139,4,2,2,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,1946932,4,2,2,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,1363080,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,472389,3,2,1,0,0,0,0,0
Ngaglik,Perdagangan,Kecil,864720734,76,42,34,1,1,0,2,1
Gamping,Perdagangan,Mikro_Lv1,487849,3,2,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,1511469,1,1,0,1,0,0,1,0
Gamping,Agribisnis,Mikro_Lv1,1188216,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,323356,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,2780734,2,1,1,1,1,0,2,1
Minggir,Jasa,Mikro_Lv2,9998868,6,3,3,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,3392783,1,0,1,0,0,0,0,0
Pakem,Agribisnis,Mikro_Lv1,610150,4,2,2,0,0,0,0,0
Seyegan,Agribisnis,Mikro_Lv1,4899789,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1311689,4,2,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,3645315,3,2,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,533235,3,2,1,0,0,0,0,0
Ngemplak,Agribisnis,Mikro_Lv1,139262,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,525056,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,3132902,2,1,1,1,1,0,2,1
Moyudan,Jasa,Mikro_Lv1,2254386,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,847512,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,4082760,2,1,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,3990364,4,2,2,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,1011237,3,2,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,1425529,2,1,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,1407762,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1234294,1,1,0,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,109530,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3668903,1,1,0,1,0,0,1,0
Pakem,Jasa,Mikro_Lv2,6768656,3,2,1,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,1356260,4,2,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2421379,3,2,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,3280379,1,1,0,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,4342887,4,2,2,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv1,901149,3,1,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3330445,2,1,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,1255617,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,3421702,1,0,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,1331639,3,2,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3417348,3,1,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,3728703,2,1,1,1,1,1,3,1
Seyegan,Perdagangan,Mikro_Lv1,992555,3,2,1,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,3811466,3,2,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,2004815,2,1,1,1,1,0,2,1
Pakem,Jasa,Mikro_Lv2,7287639,1,0,1,1,0,0,1,0
Depok,Jasa,Kecil,298582647,44,21,23,1,1,0,2,1
Gamping,Perdagangan,Mikro_Lv1,4088782,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,3164670,3,2,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv2,7635448,5,2,3,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv3,23816242,8,5,3,1,1,0,2,1
Turi,Perdagangan,Mikro_Lv1,3101932,2,1,1,1,0,0,1,0
Prambanan,Jasa,Mikro_Lv1,288169,1,0,1,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,3860342,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,311045,4,2,2,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,3778946,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,3704327,4,2,2,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,4567404,4,2,2,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,4527710,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4283942,4,2,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,426627,1,1,0,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,4599112,3,1,2,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,1842082,4,2,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2502077,2,1,1,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,449107,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,4312994,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,1983084,2,1,1,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,1632710,3,1,2,1,1,0,2,1
Godean,Perdagangan,Mikro_Lv1,40200,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv2,7339892,1,0,1,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,4133622,3,2,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,3736529,3,2,1,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,2681293,1,1,0,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,1913416,1,1,0,1,1,0,2,1
Seyegan,Jasa,Mikro_Lv1,2113982,3,1,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,1810496,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,3513055,3,2,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,1352797,2,1,1,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv1,4560386,3,2,1,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,4148597,4,2,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,3539936,2,1,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,1691017,1,0,1,1,0,0,1,0
Depok,Jasa,Mikro_Lv2,7588956,5,3,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,1480347,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,1698693,1,1,0,1,1,1,3,1
Turi,Agribisnis,Mikro_Lv1,4149277,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv2,5666396,5,2,3,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,414437,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,1361325,3,2,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,1751920,3,2,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4131328,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,354235,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,3828314,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,3096802,3,2,1,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv2,7278901,2,1,1,1,0,0,1,0
Mlati,Jasa,Mikro_Lv2,6482338,2,1,1,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,2619571,3,2,1,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv1,4428097,3,1,2,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,2114820,3,2,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,1258942,1,1,0,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,1885113,4,2,2,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,214943,2,1,1,1,1,0,2,1
Ngemplak,Jasa,Mikro_Lv2,5556392,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3253732,1,1,0,1,0,0,1,0
Turi,Jasa,Mikro_Lv1,1841366,3,1,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv2,9629577,4,2,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv2,8451543,4,2,2,1,1,0,2,1
Berbah,Jasa,Mikro_Lv1,1712693,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,3202992,1,1,0,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,301913,2,1,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,2556463,4,2,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,3076031,1,1,0,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,430158,4,2,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2105320,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1523525,4,2,2,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,3591365,1,0,1,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,1760963,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,1846221,2,1,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,953777,4,2,2,0,0,0,0,0
Kalasan,Agribisnis,Mikro_Lv1,77156,1,0,1,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,1271214,4,2,2,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,186683,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv2,8554719,1,0,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,2581692,3,2,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,3234240,2,1,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,4827145,3,1,2,1,1,0,2,1
Ngemplak,Jasa,Mikro_Lv1,4638649,3,2,1,1,1,0,2,1
Seyegan,Jasa,Mikro_Lv1,2711092,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,1009279,1,1,0,0,0,0,0,0
Prambanan,Agribisnis,Mikro_Lv1,2536986,3,2,1,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,881866,4,2,2,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,753369,2,1,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,3163621,4,2,2,1,0,0,1,0
Gamping,Agribisnis,Mikro_Lv1,601230,4,2,2,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,1034608,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,3417599,4,2,2,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,4692030,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,3613944,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1721575,1,1,0,1,1,0,2,1
Ngaglik,Perdagangan,Mikro_Lv1,4530117,1,0,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,4695111,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,501213,4,2,2,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,461185,3,2,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,1102602,4,2,2,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,3092877,1,1,0,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,1735107,2,1,1,0,0,0,0,0
Berbah,Agribisnis,Mikro_Lv1,3578138,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4647059,1,1,0,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,3322412,4,2,2,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv2,9878096,3,1,2,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv2,9008465,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3853207,2,1,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,813158,3,1,2,0,0,0,0,0
Ngemplak,Agribisnis,Mikro_Lv1,2491572,1,1,0,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,743206,4,2,2,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,44082,3,2,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,1375946,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv2,8905790,2,1,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv2,7185551,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,3756802,3,2,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,4931457,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv2,6760205,5,3,2,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,875272,3,2,1,1,1,0,2,1
Berbah,Perdagangan,Mikro_Lv1,4244752,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2966979,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,387661,2,1,1,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,3613836,1,1,0,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,2288947,1,0,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,1320937,1,0,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1507387,4,2,2,1,1,0,2,1
Mlati,Jasa,Mikro_Lv1,2683185,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4951941,1,1,0,1,1,0,2,1
Ngemplak,Perdagangan,Mikro_Lv1,166950,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv2,6810753,6,4,2,1,0,0,1,0
Prambanan,Agribisnis,Mikro_Lv1,2461319,3,2,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,537657,4,2,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,1967409,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,1799218,2,1,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4686947,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,1024395,1,1,0,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,4143872,1,1,0,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3313415,3,2,1,0,0,0,0,0
Berbah,Agribisnis,Mikro_Lv1,1366807,1,1,0,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,2654263,3,1,2,1,0,0,1,0
Cangkringan,Perdagangan,Mikro_Lv1,4602046,3,1,2,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv1,2663224,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,4015047,2,1,1,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv2,7423065,6,3,3,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,403327,2,1,1,1,0,0,1,0
Godean,Agribisnis,Mikro_Lv1,3064665,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,3726568,4,2,2,1,1,1,3,1
Prambanan,Jasa,Mikro_Lv1,2349017,1,0,1,1,1,0,2,1
Kalasan,Jasa,Mikro_Lv1,1251487,3,2,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,64902,3,2,1,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv1,3997896,3,2,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4639903,1,1,0,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,4192236,4,2,2,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv1,957674,1,1,0,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4135719,2,1,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,1965202,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4895777,2,1,1,1,0,0,1,0
Seyegan,Perdagangan,Mikro_Lv1,2041806,3,1,2,0,0,0,0,0
Turi,Jasa,Mikro_Lv2,9922598,3,1,2,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv1,1454307,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,4617892,4,2,2,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,888673,4,2,2,1,0,0,1,0
Pakem,Jasa,Mikro_Lv1,4145327,4,2,2,1,1,0,2,1
Prambanan,Perdagangan,Mikro_Lv1,578110,1,0,1,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,1833491,1,1,0,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,675423,1,1,0,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,749969,3,2,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,1803,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,2366500,1,1,0,1,1,0,2,1
Moyudan,Perdagangan,Mikro_Lv1,2254047,1,0,1,1,1,0,2,1
Mlati,Jasa,Mikro_Lv3,13962513,6,3,3,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,3014147,3,1,2,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,2517755,2,1,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2847578,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1055433,4,2,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,2136232,4,2,2,1,1,0,2,1
Mlati,Jasa,Mikro_Lv1,2229228,1,0,1,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,2555252,1,0,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,1762994,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3694701,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,3895504,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,3587719,2,1,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,3055029,1,1,0,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,3299099,2,1,1,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv1,4018007,3,2,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv5,63174147,6,3,3,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,1146052,1,1,0,1,1,0,2,1
Mlati,Jasa,Mikro_Lv1,432457,1,1,0,1,0,0,1,0
Minggir,Jasa,Mikro_Lv2,6654791,4,2,2,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,2184808,1,1,0,0,0,0,0,0
Seyegan,Agribisnis,Mikro_Lv1,4031143,3,2,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,3320591,2,1,1,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,4816939,3,2,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,558918,2,1,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv2,7628597,6,4,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3628405,3,2,1,1,0,0,1,0
Kalasan,Agribisnis,Mikro_Lv1,593747,3,1,2,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,1770745,2,1,1,0,0,0,0,0
Seyegan,Agribisnis,Mikro_Lv1,2323145,1,1,0,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,612754,2,1,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,2090407,4,2,2,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,3785899,1,1,0,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv2,5766164,1,1,0,1,0,0,1,0
Godean,Agribisnis,Mikro_Lv1,1015626,3,2,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,2404675,1,1,0,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,331827,4,2,2,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,2810662,1,1,0,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,2206812,1,1,0,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,740199,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2322854,1,0,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv3,23608168,2,1,1,1,0,0,1,0
Berbah,Jasa,Mikro_Lv2,8598409,1,1,0,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,529427,3,2,1,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,4009507,3,2,1,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,3022347,3,2,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,1354120,4,2,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,4545225,3,2,1,0,0,0,0,0
Moyudan,Agribisnis,Mikro_Lv1,1811477,2,1,1,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,276608,4,2,2,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,1835675,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,303144,2,1,1,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,4626558,2,1,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,3932138,4,2,2,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,1551872,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3311249,1,0,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4620534,4,2,2,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv1,4138818,1,1,0,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,2454113,1,1,0,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,576120,2,1,1,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv1,4980052,1,1,0,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,1739806,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,4073599,4,2,2,1,0,0,1,0
Gamping,Jasa,Mikro_Lv3,23232745,6,3,3,1,1,1,3,1
Seyegan,Perdagangan,Mikro_Lv1,3914136,3,2,1,1,0,0,1,0
Moyudan,Agribisnis,Mikro_Lv1,319469,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,3915189,4,2,2,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,1963763,3,2,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,3965362,3,2,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,4592687,3,2,1,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv2,7634609,6,3,3,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv1,829806,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4304701,1,1,0,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,650369,3,2,1,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,3215202,4,2,2,0,0,0,0,0
Kalasan,Agribisnis,Mikro_Lv1,4435638,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,3657302,3,1,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,3841302,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,2890990,1,0,1,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,1593938,3,1,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,3046461,3,1,2,0,0,0,0,0
