kapanewon,sektor_usaha,skala_usaha,omset_per_bulan,omset_pct_dalam_skala,tenaga_kerja_total,tenaga_kerja_laki,tenaga_kerja_perempuan,punya_whatsapp,punya_instagram,punya_website,digital_score,is_go_online
Mlati,Perdagangan,Mikro_Lv1,2755125,0.5011,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv2,7622053,0.5244,4,2,2,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,3263331,0.6141,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,2730837,0.4957,2,1,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv2,9251062,0.8502,3,2,1,1,0,0,1,1
Mlati,Jasa,Mikro_Lv1,2773528,0.5052,3,2,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,3353193,0.634,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,2287998,0.3973,1,1,0,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,4125746,0.8057,3,2,1,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,2330689,0.4068,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4891736,0.9759,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3699772,0.7111,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1833435,0.2963,2,1,1,1,0,0,1,0
Berbah,Perdagangan,Mikro_Lv1,1733165,0.274,2,1,1,1,0,0,1,0
Pakem,Perdagangan,Mikro_Lv2,8480626,0.6961,3,2,1,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv2,7596622,0.5193,2,1,1,1,1,0,2,1
Gamping,Perdagangan,Mikro_Lv1,4664299,0.9254,1,0,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,1747793,0.2773,3,2,1,1,0,0,1,1
Tempel,Jasa,Mikro_Lv1,1045423,0.1212,4,2,2,1,0,0,1,0
Godean,Agribisnis,Mikro_Lv1,2655516,0.479,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2758684,0.5019,4,2,2,1,0,0,1,1
Tempel,Jasa,Mikro_Lv1,2738324,0.4974,3,2,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,3680679,0.7068,4,2,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,4236589,0.8304,2,1,1,1,1,0,2,1
Berbah,Jasa,Mikro_Lv1,4267227,0.8372,1,1,0,0,0,0,0,0
Tempel,Agribisnis,Mikro_Lv1,4554487,0.901,1,1,0,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv4,48615383,0.9446,12,7,5,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4112320,0.8027,1,0,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv2,9598780,0.9198,2,1,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv2,7321657,0.4643,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3241181,0.6092,3,1,2,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,3558188,0.6796,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,3565106,0.6811,3,2,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,3154423,0.5899,4,2,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,1697859,0.2662,1,0,1,0,0,0,0,0
Prambanan,Agribisnis,Mikro_Lv1,2052290,0.345,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3268056,0.6151,4,2,2,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,540105,0.0089,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,3690007,0.7089,1,0,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3432403,0.6516,1,0,1,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,1743644,0.2764,1,1,0,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,4881393,0.9736,1,0,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4984127,0.9965,3,2,1,1,1,0,2,1
Pakem,Jasa,Mikro_Lv1,2778050,0.5062,2,1,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,4515329,0.8923,2,1,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,4793693,0.9542,3,2,1,1,0,0,1,0
Turi,Jasa,Mikro_Lv1,2221107,0.3825,1,1,0,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4668662,0.9264,3,2,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,1592506,0.2428,4,2,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,1969265,0.3265,4,2,2,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,2214430,0.381,3,1,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3323697,0.6275,3,1,2,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv1,2587860,0.464,3,2,1,1,0,0,1,1
Sleman,Jasa,Mikro_Lv1,967987,0.104,3,1,2,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,716312,0.0481,3,1,2,1,1,0,2,1
Sleman,Agribisnis,Mikro_Lv1,826000,0.0724,3,2,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,4485280,0.8856,4,2,2,1,0,0,1,0
Godean,Agribisnis,Mikro_Lv1,1455472,0.2123,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,3406775,0.646,4,2,2,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,4227940,0.8284,3,2,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,2935932,0.5413,4,2,2,0,0,0,0,0
Cangkringan,Agribisnis,Mikro_Lv2,9223690,0.8447,4,2,2,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv1,2874838,0.5277,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1172499,0.1494,1,0,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4041937,0.7871,3,2,1,1,0,0,1,0
Pakem,Perdagangan,Mikro_Lv1,4817003,0.9593,2,1,1,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,3629889,0.6955,1,1,0,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,4810667,0.9579,3,1,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,3632451,0.6961,4,2,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,1441823,0.2093,3,2,1,1,1,0,2,1
Sleman,Agribisnis,Mikro_Lv1,1752613,0.2784,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,1328292,0.1841,1,1,0,1,1,1,3,1
Tempel,Perdagangan,Mikro_Lv1,2254889,0.39,1,0,1,1,0,0,1,0
Ngemplak,Agribisnis,Mikro_Lv1,3061989,0.5693,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2609309,0.4687,2,1,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,1427272,0.2061,2,1,1,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,2779071,0.5065,1,0,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3081428,0.5737,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2397892,0.4218,4,2,2,1,0,0,1,0
Seyegan,Perdagangan,Mikro_Lv1,1591184,0.2425,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1664587,0.2588,4,2,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4824345,0.961,1,1,0,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv3,14077067,0.2718,6,3,3,1,1,0,2,1
Turi,Perdagangan,Mikro_Lv1,2634162,0.4743,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4018410,0.7819,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,1181113,0.1514,2,1,1,1,0,0,1,0
Tempel,Jasa,Mikro_Lv2,6871986,0.3744,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3644643,0.6988,4,2,2,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv2,8893294,0.7787,1,1,0,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,1837296,0.2972,3,2,1,1,1,1,3,1
Ngaglik,Jasa,Mikro_Lv1,3946995,0.766,1,1,0,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,4816014,0.9591,2,1,1,1,0,0,1,0
Minggir,Perdagangan,Mikro_Lv1,3828371,0.7396,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4430266,0.8734,1,0,1,1,1,0,2,1
Moyudan,Jasa,Mikro_Lv1,2014549,0.3366,1,0,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,4953857,0.9897,1,1,0,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,3390372,0.6423,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1517815,0.2262,4,2,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,4740489,0.9423,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,2988026,0.5529,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,1911209,0.3136,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,537860,0.0084,1,1,0,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,3809373,0.7354,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2699746,0.4888,2,1,1,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,1857418,0.3016,1,1,0,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv1,933022,0.0962,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv2,6491509,0.2983,1,0,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv2,6385906,0.2772,5,2,3,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,4862343,0.9694,3,1,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,1942007,0.3204,4,2,2,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv3,21627603,0.7752,4,2,2,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,631361,0.0292,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,4078627,0.7953,4,2,2,1,0,0,1,0
Minggir,Perdagangan,Mikro_Lv1,1738059,0.2751,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,702089,0.0449,2,1,1,1,0,0,1,0
Cangkringan,Jasa,Mikro_Lv1,2644607,0.4766,3,1,2,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,3813680,0.7364,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4499089,0.8887,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3798048,0.7329,4,2,2,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv1,4913460,0.9808,4,2,2,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,2636075,0.4747,3,1,2,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,890979,0.0869,1,1,0,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,2445956,0.4324,1,0,1,1,0,0,1,0
Moyudan,Agribisnis,Mikro_Lv1,694390,0.0432,4,2,2,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,4413795,0.8697,3,1,2,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,584027,0.0187,1,1,0,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,3102862,0.5784,3,2,1,1,0,0,1,0
Berbah,Agribisnis,Mikro_Lv1,1797526,0.2883,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2975675,0.5502,1,1,0,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,885210,0.0856,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4465782,0.8813,3,2,1,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,1218787,0.1597,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,2880417,0.529,4,2,2,1,1,1,3,1
Gamping,Perdagangan,Mikro_Lv1,1388661,0.1975,1,1,0,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,1418640,0.2041,1,0,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,3514479,0.6699,2,1,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3655618,0.7012,3,2,1,1,0,0,1,1
Seyegan,Jasa,Mikro_Lv1,1243963,0.1653,2,1,1,1,0,0,1,0
Prambanan,Jasa,Mikro_Lv1,502653,0.0006,4,2,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,1183294,0.1518,2,1,1,1,0,0,1,0
Sleman,Jasa,Mikro_Lv3,17733379,0.5156,4,2,2,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,3925902,0.7613,3,2,1,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,4883544,0.9741,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2871702,0.527,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv2,8340165,0.668,1,1,0,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4259569,0.8355,3,2,1,1,1,0,2,1
Godean,Perdagangan,Mikro_Lv1,1319958,0.1822,3,2,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,1705490,0.2679,4,2,2,1,1,0,2,1
Godean,Jasa,Mikro_Lv1,3846331,0.7436,2,1,1,1,0,0,1,0
Seyegan,Perdagangan,Mikro_Lv1,1289793,0.1755,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1445231,0.2101,3,2,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,508438,0.0019,1,0,1,1,0,0,1,0
Berbah,Perdagangan,Mikro_Lv1,4745254,0.9434,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,3898096,0.7551,2,1,1,1,0,0,1,0
Mlati,Agribisnis,Mikro_Lv1,4107639,0.8017,2,1,1,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,1790744,0.2868,2,1,1,1,1,1,3,1
Ngaglik,Jasa,Mikro_Lv1,4236172,0.8303,4,2,2,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,2711164,0.4914,3,1,2,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv2,6442344,0.2885,6,3,3,1,1,0,2,1
Sleman,Jasa,Mikro_Lv1,1447823,0.2106,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2963266,0.5474,4,2,2,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,1776831,0.2837,3,1,2,1,1,0,2,1
Ngemplak,Agribisnis,Mikro_Lv1,4806374,0.957,3,1,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4873884,0.972,3,2,1,1,1,1,3,1
Kalasan,Perdagangan,Mikro_Lv1,4441597,0.8759,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv2,9919915,0.984,4,2,2,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,1090317,0.1312,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,1264969,0.17,3,2,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,2109832,0.3577,2,1,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,3638292,0.6974,1,1,0,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3930877,0.7624,4,2,2,0,0,0,0,0
Berbah,Agribisnis,Mikro_Lv2,8753268,0.7507,5,3,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,3957587,0.7684,2,1,1,1,1,1,3,1
Kalasan,Jasa,Mikro_Lv1,912233,0.0916,1,0,1,1,0,0,1,0
Pakem,Jasa,Mikro_Lv1,3097079,0.5771,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv2,9157176,0.8314,6,3,3,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,3862878,0.7473,1,1,0,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,1400535,0.2001,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv3,17394829,0.493,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1239067,0.1642,4,2,2,1,0,0,1,0
Pakem,Perdagangan,Mikro_Lv1,4580082,0.9067,4,2,2,1,1,0,2,1
Seyegan,Perdagangan,Mikro_Lv1,836059,0.0747,3,2,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv2,7516825,0.5034,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv4,33272938,0.3309,14,7,7,1,1,0,2,1
Ngaglik,Perdagangan,Mikro_Lv1,2521994,0.4493,3,2,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,2739241,0.4976,2,1,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,4900838,0.978,1,1,0,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4386450,0.8637,3,1,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,1947589,0.3217,2,1,1,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv3,15668817,0.3779,8,4,4,1,0,0,1,0
Prambanan,Jasa,Mikro_Lv1,657678,0.035,4,2,2,1,0,0,1,0
Turi,Agribisnis,Mikro_Lv1,610996,0.0247,3,2,1,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,3476313,0.6614,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,2026417,0.3392,4,2,2,1,1,0,2,1
Ngaglik,Perdagangan,Mikro_Lv1,2127879,0.3618,1,1,0,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,4127473,0.8061,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4252444,0.8339,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,3091269,0.5758,1,0,1,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,4756838,0.946,1,0,1,1,1,0,2,1
Moyudan,Jasa,Mikro_Lv1,4506521,0.8903,3,2,1,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv1,3269415,0.6154,2,1,1,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,2233677,0.3853,1,1,0,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4558893,0.902,2,1,1,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,4434160,0.8743,3,1,2,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,4052025,0.7893,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,4056340,0.7903,1,1,0,1,1,1,3,1
Seyegan,Agribisnis,Mikro_Lv1,919219,0.0932,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2838449,0.5197,4,2,2,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,594832,0.0211,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1511833,0.2249,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,2290245,0.3978,4,2,2,1,0,0,1,0
Ngemplak,Agribisnis,Mikro_Lv1,1611978,0.2471,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3248097,0.6107,3,2,1,1,1,1,3,1
Kalasan,Jasa,Mikro_Lv1,1347285,0.1883,1,0,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,1628963,0.2509,4,2,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,4246376,0.8325,1,0,1,1,1,0,2,1
Gamping,Jasa,Mikro_Lv3,20811979,0.7208,2,1,1,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv1,557534,0.0128,3,1,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv2,8618804,0.7238,2,1,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,4942751,0.9873,3,1,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,3926706,0.7615,1,0,1,1,1,0,2,1
Ngaglik,Perdagangan,Mikro_Lv1,2010995,0.3358,4,2,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,1099777,0.1333,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,1515597,0.2257,1,1,0,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,2277792,0.3951,3,1,2,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,3666407,0.7036,1,1,0,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,1632491,0.2517,3,1,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,1835809,0.2968,3,2,1,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,2628515,0.473,1,0,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4699969,0.9333,2,1,1,1,1,1,3,1
Godean,Perdagangan,Mikro_Lv2,5714154,0.1428,6,3,3,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,1964658,0.3255,1,0,1,1,1,0,2,1
Cangkringan,Perdagangan,Mikro_Lv1,3008656,0.5575,3,1,2,1,0,0,1,0
Tempel,Agribisnis,Mikro_Lv1,1610506,0.2468,2,1,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv2,9459345,0.8919,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4304166,0.8454,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,2487359,0.4416,3,2,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,1640000,0.2533,1,0,1,0,0,0,0,0
Moyudan,Agribisnis,Mikro_Lv1,2084118,0.352,1,1,0,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,1384499,0.1966,3,2,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,1971689,0.327,1,1,0,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv3,24460052,0.964,7,4,3,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,3399822,0.6444,3,2,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,938597,0.0975,4,2,2,1,0,0,1,0
Prambanan,Agribisnis,Mikro_Lv1,3510005,0.6689,4,2,2,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,2453074,0.434,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4177640,0.8173,4,2,2,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,2372615,0.4161,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,1797090,0.2882,1,1,0,1,1,1,3,1
Pakem,Perdagangan,Mikro_Lv1,4511558,0.8915,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2087840,0.3529,4,2,2,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,873673,0.083,2,1,1,1,1,0,2,1
Kalasan,Jasa,Mikro_Lv1,4376148,0.8614,1,0,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,4251741,0.8337,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv3,10127634,0.0085,5,3,2,1,1,0,2,1
Prambanan,Perdagangan,Mikro_Lv1,4679303,0.9287,4,2,2,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,1159470,0.1465,1,1,0,0,0,0,0,0
Tempel,Agribisnis,Mikro_Lv3,24311404,0.9541,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2980603,0.5512,1,1,0,1,1,0,2,1
Berbah,Jasa,Mikro_Lv1,4410529,0.869,2,1,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,4557886,0.9018,3,2,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4752960,0.9451,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2112565,0.3583,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2163458,0.3697,4,2,2,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,1725309,0.2723,4,2,2,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,4237176,0.8305,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv2,5955352,0.1911,1,0,1,1,0,0,1,0
Kalasan,Agribisnis,Mikro_Lv1,1111347,0.1359,3,2,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1967104,0.326,1,0,1,1,1,0,2,1
Gamping,Agribisnis,Mikro_Lv1,1312155,0.1805,3,2,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,1788455,0.2863,1,1,0,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,1630460,0.2512,4,2,2,1,1,0,2,1
Moyudan,Perdagangan,Mikro_Lv1,575153,0.0167,3,2,1,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv1,1251002,0.1669,2,1,1,1,1,0,2,1
Berbah,Jasa,Mikro_Lv1,3185006,0.5967,2,1,1,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv3,18521837,0.5681,5,2,3,1,1,0,2,1
Ngemplak,Perdagangan,Mikro_Lv1,858873,0.0797,4,2,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv2,6239050,0.2478,5,3,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,4672306,0.9272,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4874733,0.9722,4,2,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,3674736,0.7055,3,1,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,1850044,0.3,1,1,0,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv1,1046816,0.1215,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,2958324,0.5463,1,1,0,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,4223990,0.8276,4,2,2,1,1,0,2,1
Ngaglik,Perdagangan,Mikro_Lv1,728376,0.0508,4,2,2,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,2908013,0.5351,2,1,1,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,4719902,0.9378,1,1,0,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv2,8552550,0.7105,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,506246,0.0014,4,2,2,1,0,0,1,0
Cangkringan,Jasa,Mikro_Lv1,3241237,0.6092,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,692986,0.0429,1,1,0,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2167549,0.3706,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,2844559,0.521,1,1,0,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4896512,0.977,3,2,1,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,4768627,0.9486,3,1,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,1538967,0.2309,3,2,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv2,9533768,0.9068,1,1,0,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,4799726,0.9555,1,1,0,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,3633423,0.6963,4,2,2,0,0,0,0,0
