kapanewon,sektor_usaha,skala_usaha,omset_per_bulan,omset_pct_dalam_skala,tenaga_kerja_total,tenaga_kerja_laki,tenaga_kerja_perempuan,punya_whatsapp,punya_instagram,punya_website,digital_score,is_go_online
Prambanan,Perdagangan,Mikro_Lv1,1383122,0.1962,3,1,2,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv2,7430626,0.4861,6,3,3,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,3013116,0.5585,4,2,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,4994453,0.9988,1,1,0,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,3252149,0.6116,4,2,2,0,0,0,0,0
Turi,Jasa,Mikro_Lv2,6758171,0.3516,1,1,0,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,4871349,0.9714,3,1,2,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,4511242,0.8914,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4335796,0.8524,2,1,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv2,9907023,0.9814,1,1,0,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv1,2243960,0.3875,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2619092,0.4709,3,1,2,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,3958037,0.7685,4,2,2,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,2972558,0.5495,2,1,1,1,0,0,1,0
Turi,Jasa,Mikro_Lv1,544391,0.0099,3,2,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,3496275,0.6658,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,726280,0.0503,4,2,2,1,1,1,3,1
Moyudan,Jasa,Mikro_Lv1,2962727,0.5473,4,2,2,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,2122213,0.3605,4,2,2,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,4270882,0.838,1,1,0,1,0,0,1,0
Prambanan,Jasa,Mikro_Lv1,1107787,0.1351,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,2500080,0.4445,1,1,0,1,1,0,2,1
Prambanan,Jasa,Mikro_Lv1,3165188,0.5923,3,2,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,1198638,0.1553,1,1,0,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,3648148,0.6996,3,1,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,3953103,0.7674,3,1,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1555222,0.2345,4,2,2,1,1,0,2,1
Godean,Perdagangan,Mikro_Lv1,4028166,0.784,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2650435,0.4779,3,1,2,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,862101,0.0805,2,1,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,3842296,0.7427,1,1,0,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2306542,0.4015,1,1,0,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,2285038,0.3967,1,0,1,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv1,3075099,0.5722,1,1,0,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,1509193,0.2243,1,1,0,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,2656824,0.4793,1,0,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,4959515,0.991,3,1,2,1,0,0,1,0
Depok,Jasa,Mikro_Lv2,5415510,0.0831,1,1,0,1,1,0,2,1
Ngemplak,Jasa,Mikro_Lv1,4139000,0.8087,4,2,2,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,1411801,0.2026,3,2,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2467588,0.4372,3,1,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,4734588,0.941,1,0,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,3809429,0.7354,4,2,2,1,0,0,1,0
Seyegan,Agribisnis,Mikro_Lv1,2219255,0.3821,1,1,0,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,4097959,0.7995,4,2,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,2232903,0.3851,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,3226372,0.6059,1,0,1,1,0,0,1,1
Prambanan,Perdagangan,Mikro_Lv1,2362097,0.4138,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv2,6139278,0.2279,3,1,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,1318433,0.1819,4,2,2,1,1,1,3,1
Sleman,Jasa,Mikro_Lv2,7573410,0.5147,1,1,0,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv2,5175963,0.0352,5,3,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3615263,0.6923,1,0,1,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,549967,0.0111,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,3140308,0.5867,4,2,2,1,0,0,1,0
Minggir,Perdagangan,Mikro_Lv1,3095710,0.5768,3,2,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,2493095,0.4429,1,1,0,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,3854104,0.7454,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,3322874,0.6273,1,1,0,1,0,0,1,0
Godean,Jasa,Mikro_Lv2,8557613,0.7115,3,1,2,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,4937227,0.9861,3,1,2,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,3526145,0.6725,2,1,1,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,4357244,0.8572,1,0,1,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,2604537,0.4677,3,1,2,1,1,0,2,1
Ngaglik,Jasa,Mikro_Lv1,3843828,0.7431,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv2,7757846,0.5516,1,1,0,1,1,0,2,1
Ngemplak,Perdagangan,Mikro_Lv1,554400,0.0121,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,4168475,0.8152,2,1,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,1192572,0.1539,3,1,2,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv1,1463153,0.214,4,2,2,1,0,0,1,0
Pakem,Perdagangan,Mikro_Lv1,4196342,0.8214,3,1,2,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv2,8835924,0.7672,1,1,0,1,1,1,3,1
Gamping,Jasa,Mikro_Lv1,1934098,0.3187,1,1,0,1,1,0,2,1
Depok,Agribisnis,Mikro_Lv1,4547176,0.8994,3,2,1,1,1,0,2,1
Pakem,Perdagangan,Mikro_Lv1,2496002,0.4436,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2673808,0.4831,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,4834379,0.9632,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4958858,0.9909,3,2,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1375033,0.1945,1,0,1,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,1426627,0.2059,3,2,1,0,0,0,0,0
Tempel,Jasa,Kecil,727706467,0.6975,48,24,24,1,1,1,3,1
Gamping,Perdagangan,Mikro_Lv2,7272740,0.4545,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3130384,0.5845,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3612201,0.6916,3,2,1,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,2755125,0.5011,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv2,7622053,0.5244,4,2,2,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,3263331,0.6141,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,2730837,0.4957,2,1,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv2,9251062,0.8502,3,2,1,1,0,0,1,1
Mlati,Jasa,Mikro_Lv1,2773528,0.5052,3,2,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,3353193,0.634,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,2287998,0.3973,1,1,0,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,4125746,0.8057,3,2,1,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,2330689,0.4068,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4891736,0.9759,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3699772,0.7111,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1833435,0.2963,2,1,1,1,0,0,1,0
Berbah,Perdagangan,Mikro_Lv1,1733165,0.274,2,1,1,1,0,0,1,0
Pakem,Perdagangan,Mikro_Lv2,8480626,0.6961,3,2,1,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv2,7596622,0.5193,2,1,1,1,1,0,2,1
Gamping,Perdagangan,Mikro_Lv1,4664299,0.9254,1,0,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,1747793,0.2773,3,2,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,1045423,0.1212,4,2,2,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,2655516,0.479,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2758684,0.5019,4,2,2,1,0,0,1,1
Tempel,Jasa,Mikro_Lv1,2738324,0.4974,3,2,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,3680679,0.7068,4,2,2,1,1,1,3,1
Depok,Jasa,Mikro_Lv1,3334845,0.63,2,1,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,4267227,0.8372,1,1,0,0,0,0,0,0
Tempel,Agribisnis,Mikro_Lv1,4554487,0.901,1,1,0,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv4,48615383,0.9446,12,7,5,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4112320,0.8027,1,0,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv2,9598780,0.9198,2,1,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv2,7321657,0.4643,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3241181,0.6092,3,1,2,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,3558188,0.6796,2,1,1,1,1,1,3,1
Depok,Perdagangan,Mikro_Lv1,1578368,0.2396,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3154423,0.5899,4,2,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,1697859,0.2662,1,0,1,0,0,0,0,0
Prambanan,Agribisnis,Mikro_Lv1,2052290,0.345,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3268056,0.6151,4,2,2,1,1,1,3,1
Prambanan,Jasa,Mikro_Lv1,1555678,0.2346,4,2,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,760927,0.058,1,0,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,1290381,0.1756,2,1,1,1,0,0,1,0
Cangkringan,Perdagangan,Mikro_Lv1,4683332,0.9296,3,1,2,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,4881393,0.9736,1,0,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4984127,0.9965,3,2,1,1,1,0,2,1
Pakem,Jasa,Mikro_Lv1,2778050,0.5062,2,1,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,4515329,0.8923,2,1,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,4793693,0.9542,3,2,1,1,0,0,1,0
Turi,Jasa,Mikro_Lv1,2221107,0.3825,1,1,0,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4668662,0.9264,3,2,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,1592506,0.2428,4,2,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,1969265,0.3265,4,2,2,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,2214430,0.381,3,1,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3323697,0.6275,3,1,2,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv1,2587860,0.464,3,2,1,1,0,0,1,1
Sleman,Jasa,Mikro_Lv1,967987,0.104,3,1,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4254089,0.8342,4,2,2,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,1891376,0.3092,2,1,1,1,1,1,3,1
Seyegan,Jasa,Mikro_Lv1,4485280,0.8856,4,2,2,1,0,0,1,0
Godean,Agribisnis,Mikro_Lv1,1455472,0.2123,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,3406775,0.646,4,2,2,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,4227940,0.8284,3,2,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,2935932,0.5413,4,2,2,0,0,0,0,0
Cangkringan,Agribisnis,Mikro_Lv2,9223690,0.8447,4,2,2,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv1,2874838,0.5277,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1172499,0.1494,1,0,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4041937,0.7871,3,2,1,1,0,0,1,0
Pakem,Perdagangan,Mikro_Lv1,4817003,0.9593,2,1,1,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,3629889,0.6955,1,1,0,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,4810667,0.9579,3,1,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,3632451,0.6961,4,2,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,1441823,0.2093,3,2,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,2743251,0.4985,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,1328292,0.1841,1,1,0,1,1,1,3,1
Tempel,Perdagangan,Mikro_Lv1,2254889,0.39,1,0,1,1,0,0,1,0
Ngemplak,Agribisnis,Mikro_Lv1,3061989,0.5693,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2609309,0.4687,2,1,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,1427272,0.2061,2,1,1,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,2779071,0.5065,1,0,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3081428,0.5737,2,1,1,1,1,0,2,1
Kalasan,Perdagangan,Mikro_Lv1,2926396,0.5392,2,1,1,1,1,0,2,1
Ngaglik,Jasa,Mikro_Lv1,4097639,0.7995,1,0,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2613866,0.4697,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,712624,0.0472,4,2,2,1,1,0,2,1
Kalasan,Jasa,Mikro_Lv1,2886253,0.5303,1,0,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv3,21479201,0.7653,3,2,1,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,1598453,0.2441,4,2,2,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,4394065,0.8653,4,2,2,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,3421813,0.6493,2,1,1,1,1,0,2,1
Moyudan,Jasa,Mikro_Lv1,3364194,0.6365,3,2,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,3912225,0.7583,3,1,2,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,1096887,0.1326,2,1,1,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,3227399,0.6061,2,1,1,1,1,0,2,1
Kalasan,Jasa,Mikro_Lv1,3828371,0.7396,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1747569,0.2772,3,2,1,1,1,1,3,1
Minggir,Jasa,Mikro_Lv1,3427579,0.6506,1,0,1,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,2916391,0.537,2,1,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,3128616,0.5841,4,2,2,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,618781,0.0264,3,2,1,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv2,7037949,0.4076,6,3,3,1,1,0,2,1
Sleman,Agribisnis,Mikro_Lv2,7121533,0.4243,1,1,0,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,1911209,0.3136,2,1,1,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,2274758,0.3944,3,2,1,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv2,7384640,0.4769,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv2,9686063,0.9372,3,2,1,1,0,0,1,0
Pakem,Perdagangan,Mikro_Lv1,670611,0.0379,1,1,0,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,1909674,0.3133,1,1,0,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv5,82360832,0.6472,11,5,6,1,1,0,2,1
Moyudan,Jasa,Mikro_Lv1,4909631,0.9799,4,2,2,1,1,0,2,1
Moyudan,Perdagangan,Mikro_Lv1,4862343,0.9694,3,1,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,3663077,0.7029,3,1,2,0,0,0,0,0
Cangkringan,Agribisnis,Mikro_Lv1,2733170,0.4963,4,2,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,631361,0.0292,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,3348482,0.633,3,1,2,1,0,0,1,0
Minggir,Perdagangan,Mikro_Lv1,1738059,0.2751,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1336635,0.1859,3,1,2,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,2644607,0.4766,3,1,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv2,6127285,0.2255,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4499089,0.8887,1,1,0,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,1587636,0.2417,1,1,0,1,1,0,2,1
Sleman,Jasa,Mikro_Lv1,677687,0.0395,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2825782,0.5168,3,1,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,4408193,0.8685,1,0,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,2822958,0.5162,2,1,1,1,1,0,2,1
Godean,Jasa,Mikro_Lv1,4570593,0.9046,4,2,2,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,4433765,0.8742,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,584027,0.0187,1,1,0,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,2917565,0.5372,3,2,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,1797526,0.2883,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2483044,0.4407,4,2,2,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,885210,0.0856,4,2,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,2876077,0.528,4,2,2,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,1218787,0.1597,4,2,2,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,4133573,0.8075,1,0,1,1,1,1,3,1
Kalasan,Jasa,Mikro_Lv1,2288442,0.3974,4,2,2,1,1,0,2,1
Sleman,Jasa,Mikro_Lv1,1017602,0.115,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,3514479,0.6699,2,1,1,0,0,0,0,0
Cangkringan,Agribisnis,Mikro_Lv1,2232310,0.385,4,2,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,1183673,0.1519,4,2,2,1,1,0,2,1
Berbah,Perdagangan,Mikro_Lv1,2474692,0.4388,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,3366500,0.637,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2092163,0.3538,1,1,0,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,4657325,0.9239,1,1,0,0,0,0,0,0
Tempel,Agribisnis,Mikro_Lv2,9092322,0.8185,5,3,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,2282420,0.3961,3,1,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,4659997,0.9244,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv2,6432278,0.2865,5,3,2,1,1,1,3,1
Moyudan,Perdagangan,Mikro_Lv1,4527008,0.8949,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4134606,0.8077,4,2,2,1,0,0,1,0
Berbah,Perdagangan,Mikro_Lv1,903751,0.0897,2,1,1,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,4551981,0.9004,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,584918,0.0189,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2291752,0.3982,1,0,1,1,1,0,2,1
Minggir,Perdagangan,Mikro_Lv1,943918,0.0986,4,2,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,625815,0.028,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3068108,0.5707,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,3349769,0.6333,2,1,1,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,4705756,0.9346,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,1095676,0.1324,3,2,1,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,1724861,0.2722,2,1,1,1,1,0,2,1
Gamping,Perdagangan,Mikro_Lv1,4507973,0.8907,4,2,2,0,0,0,0,0
Pakem,Jasa,Mikro_Lv3,11488136,0.0992,8,5,3,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,846593,0.077,1,0,1,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,1072990,0.1273,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,4873884,0.972,3,2,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3677796,0.7062,2,1,1,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,3794883,0.7322,2,1,1,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv2,7333461,0.4667,1,1,0,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,4347520,0.855,2,1,1,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,1932351,0.3183,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,1946976,0.3216,1,1,0,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,3722884,0.7162,3,1,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv2,9798494,0.9597,6,3,3,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,3836500,0.7414,4,2,2,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,912233,0.0916,1,0,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv2,6685392,0.3371,1,1,0,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv1,1395240,0.1989,4,2,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,1424909,0.2055,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,1600409,0.2445,1,0,1,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,1825215,0.2945,1,0,1,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,4580082,0.9067,4,2,2,1,1,0,2,1
Seyegan,Perdagangan,Mikro_Lv1,836059,0.0747,3,2,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv2,7516825,0.5034,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv4,33272938,0.3309,14,7,7,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,4011982,0.7804,4,2,2,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,2739241,0.4976,2,1,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,4900838,0.978,1,1,0,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4386450,0.8637,3,1,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,1947589,0.3217,2,1,1,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv3,15668817,0.3779,8,4,4,1,0,0,1,0
Prambanan,Jasa,Mikro_Lv1,657678,0.035,4,2,2,1,0,0,1,0
Turi,Agribisnis,Mikro_Lv1,610996,0.0247,3,2,1,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,3476313,0.6614,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,2026417,0.3392,4,2,2,1,1,0,2,1
Ngaglik,Perdagangan,Mikro_Lv1,2127879,0.3618,1,1,0,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,4127473,0.8061,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4252444,0.8339,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,3091269,0.5758,1,0,1,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,4756838,0.946,1,0,1,1,1,0,2,1
Moyudan,Jasa,Mikro_Lv1,4506521,0.8903,3,2,1,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv1,3269415,0.6154,2,1,1,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,2233677,0.3853,1,1,0,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4558893,0.902,2,1,1,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,4434160,0.8743,3,1,2,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,4052025,0.7893,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,4056340,0.7903,1,1,0,1,1,1,3,1
Seyegan,Agribisnis,Mikro_Lv1,919219,0.0932,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2838449,0.5197,4,2,2,1,1,0,2,1
Godean,Jasa,Mikro_Lv1,4440874,0.8757,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1511833,0.2249,4,2,2,1,1,0,2,1
Berbah,Jasa,Mikro_Lv1,830027,0.0733,1,1,0,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv1,4234912,0.83,1,1,0,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,687925,0.0418,2,1,1,1,1,1,3,1
Kalasan,Jasa,Mikro_Lv1,1347285,0.1883,1,0,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,1628963,0.2509,4,2,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,4246376,0.8325,1,0,1,1,1,0,2,1
Gamping,Jasa,Mikro_Lv3,20811979,0.7208,2,1,1,1,1,0,2,1
Ngaglik,Jasa,Mikro_Lv1,3055318,0.5678,4,2,2,1,0,0,1,0
Pakem,Jasa,Mikro_Lv1,995918,0.1102,2,1,1,0,0,0,0,0
